,actualPrice,suggPrice,numReviews,avgRating,questions,answers,brand,productCategory,priceDiff,percentSaved,answersPerQuestion,market,sku
108,139.95,214.0,7.0,4.0,4.0,44.0,scanpan,Saucepans,74.05000000000003,0.3460280373831776,11.0,Other EMEA,3078276
109,99.95,200.0,51.0,4.588235294117646,10.0,66.0,all-clad,Other,100.05,0.50025,6.6,China,1551522
110,149.95,265.0,8.0,4.5,11.0,64.0,scanpan,Outdoor,115.05,0.4341509433962265,5.8181818181818175,Other EMEA,2750453
111,119.96,405.0,2.0,4.5,2.0,5.0,demeyere,Saute Pans,285.04,0.7038024691358025,2.5,Other EMEA,4047221
112,699.95,1225.0,9.0,4.5555555555555545,8.0,64.0,scanpan,Cookware Sets,525.05,0.4286122448979591,8.0,Other EMEA,3078318
113,99.95,200.0,12.0,4.916666666666667,12.0,84.0,all-clad,Outdoor,100.05,0.50025,7.0,China,2758480
114,29.95,29.95,9.0,4.666666666666667,9.0,66.0,lodge,Skillets,0.0,0.0,7.333333333333332,USA,4047031
115,329.95,430.0,1.0,5.0,2.0,13.0,le creuset,Dutch Ovens & Braisers,100.05,0.2326744186046512,6.5,France,2693703
116,319.95,400.0,4.0,5.0,4.0,29.0,demeyere,Dutch Ovens & Braisers,80.05000000000003,0.20012500000000005,7.25,Other EMEA,2756062
117,159.96,319.95,3.0,5.0,5.0,30.0,demeyere,Saucepans,159.98999999999995,0.5000468823253633,6.0,Other EMEA,1561943
118,159.95,206.0,14.0,4.285714285714286,5.0,37.0,greenpan,Saute Pans,46.05000000000001,0.2235436893203884,7.4,China,3822475
119,89.96,165.0,22.0,5.0,11.0,86.0,scanpan,Outdoor,75.04,0.4547878787878789,7.8181818181818175,Other EMEA,2006229
120,34.96,65.0,22.0,4.818181818181818,2.0,62.0,sur la table,Saucepans,30.04,0.4621538461538461,31.0,China,2393627
121,299.95,299.95,6.0,5.0,12.0,66.0,le creuset,Dutch Ovens & Braisers,0.0,0.0,5.5,France,889873
122,199.95,260.0,7.0,4.428571428571429,5.0,25.0,scanpan,Dutch Ovens & Braisers,60.05000000000001,0.2309615384615385,5.0,Other EMEA,3078292
123,149.95,215.0,9.0,4.888888888888889,6.0,61.0,scanpan,Outdoor,65.05000000000001,0.3025581395348837,10.166666666666666,Other EMEA,1992171
124,149.95,195.0,4.0,5.0,3.0,24.0,greenpan,Other,45.05000000000001,0.2310256410256411,8.0,China,3822467
125,119.95,170.0,4.0,4.5,11.0,68.0,le creuset,Skillets,50.05,0.2944117647058823,6.1818181818181825,France,1269059
126,99.96,305.0,8.0,4.875,1.0,33.0,demeyere,Saucepans,205.04,0.6722622950819673,33.0,Other EMEA,4047163
127,99.95,99.95,25.0,4.48,9.0,74.0,all-clad,Skillets,0.0,0.0,8.222222222222221,USA,819664
128,179.95,257.0,6.0,5.0,4.0,24.0,staub,Specialty Cookware,77.05000000000003,0.2998054474708172,6.0,France,3618287
129,559.95,760.0,2.0,5.0,2.0,32.0,le creuset,Dutch Ovens & Braisers,200.04999999999995,0.2632236842105263,16.0,France,1606409
130,184.95,184.95,7.0,4.857142857142857,3.0,55.0,le creuset,Saucepans,0.0,0.0,18.33333333333333,France,1904242
131,124.95,124.95,13.0,4.6923076923076925,7.0,61.0,all-clad,Skillets,0.0,0.0,8.714285714285714,USA,992818
132,179.96,414.0,47.0,4.893617021276596,23.0,174.0,staub,Dutch Ovens & Braisers,234.04,0.5653140096618358,7.565217391304348,France,1748698
133,179.95,250.0,10.0,4.6,3.0,53.0,all-clad,Other,70.05000000000001,0.2802000000000001,17.666666666666668,China,2758381
134,129.96,250.0,2.0,4.0,3.0,2.0,greenpan,Skillets,120.04,0.48016000000000003,0.6666666666666666,China,4711933
135,214.95,307.0,1.0,5.0,2.0,9.0,staub,Dutch Ovens & Braisers,92.05,0.29983713355048863,4.5,France,1940253
136,319.95,457.0,4.0,4.75,3.0,18.0,staub,Dutch Ovens & Braisers,137.05,0.29989059080962804,6.0,France,358698
137,99.96,220.0,66.0,4.727272727272728,23.0,110.0,scanpan,Skillets,120.04,0.5456363636363637,4.782608695652174,Other EMEA,2006484
138,239.96,400.0,1.0,5.0,9.0,67.0,le creuset,Outdoor,160.04,0.4001,7.4444444444444455,France,3306263
139,239.95,239.95,2.0,5.0,3.0,11.0,le creuset,Saucepans,0.0,0.0,3.6666666666666665,France,1269711
140,99.96,255.0,24.0,5.0,21.0,115.0,scanpan,Saute Pans,155.04000000000005,0.6080000000000001,5.476190476190476,Other EMEA,1262336
141,79.96,215.0,9.0,4.5555555555555545,5.0,74.0,demeyere,Specialty Cookware,135.04000000000002,0.6280930232558141,14.8,Other EMEA,3577590
142,79.95,180.0,22.0,4.727272727272728,9.0,67.0,scanpan,Saucepans,100.05,0.5558333333333333,7.4444444444444455,Other EMEA,2006161
143,79.96,199.0,4.0,5.0,2.0,4.0,scanpan,Skillets,119.04,0.5981909547738694,2.0,Other EMEA,595991
144,464.95,464.95,10.0,4.9,4.0,12.0,all-clad,Other,0.0,0.0,3.0,USA,184572
145,229.95,307.0,8.0,4.75,9.0,61.0,scanpan,Saute Pans,77.05000000000003,0.2509771986970684,6.777777777777778,Other EMEA,3078250
146,149.96,260.0,21.0,3.761904761904762,6.0,61.0,greenpan,Skillets,110.04,0.4232307692307692,10.166666666666666,China,3822426
147,219.95,314.0,33.0,4.0606060606060606,13.0,104.0,staub,Outdoor,94.05,0.2995222929936306,8.0,France,2406445
148,49.96,85.0,2.0,5.0,2.0,17.0,scanpan,Skillets,35.04,0.41223529411764703,8.5,Other EMEA,3239332
149,39.99,150.0,6.0,4.5,2.0,54.0,sur la table,Skillets,110.01,0.7333999999999999,27.0,China,4247144
150,499.95,800.0,1.0,4.0,6.0,17.0,rowenta,Cookware Sets,300.05,0.3750625,2.833333333333333,China,3072162
151,139.95,185.0,6.0,5.0,8.0,31.0,le creuset,Dutch Ovens & Braisers,45.05000000000001,0.2435135135135136,3.875,France,1029537
152,139.95,139.95,1.0,5.0,2.0,7.0,"stoughton steel co., inc.",Outdoor,0.0,0.0,3.5,USA,2799443
153,409.95,586.0,4.0,4.0,4.0,17.0,staub,Dutch Ovens & Braisers,176.05,0.3004266211604096,4.25,France,1272392
154,39.96,69.95,4.0,5.0,5.0,42.0,sur la table,Skillets,29.99,0.428734810578985,8.4,China,4488003
155,249.95,249.95,4.0,5.0,7.0,32.0,mauviel,Skillets,0.0,0.0,4.571428571428571,France,1142553
156,199.96,234.95,11.0,5.0,5.0,64.0,le creuset,Dutch Ovens & Braisers,34.98999999999998,0.14892530325601186,12.8,France,3218146
157,199.95,285.0,3.0,5.0,7.0,41.0,le creuset,Outdoor,85.05000000000003,0.298421052631579,5.857142857142858,France,2694040
158,199.95,285.0,1.0,5.0,2.0,6.0,scanpan,Dutch Ovens & Braisers,85.05000000000003,0.298421052631579,3.0,Other EMEA,3497716
159,199.95,285.0,5.0,5.0,9.0,49.0,le creuset,Skillets,85.05000000000003,0.298421052631579,5.4444444444444455,France,1269067
160,99.95,206.0,5.0,4.8,3.0,28.0,greenpan,Dutch Ovens & Braisers,106.05,0.5148058252427185,9.333333333333334,China,4574026
161,229.95,229.95,29.0,4.620689655172415,8.0,68.0,all-clad,Saute Pans,0.0,0.0,8.5,USA,1040328
162,99.95,180.0,15.0,4.933333333333334,9.0,76.0,all-clad,Outdoor,80.05,0.4447222222222222,8.444444444444445,China,2758431
163,129.96,249.95,6.0,4.666666666666667,5.0,42.0,demeyere,Saucepans,119.98999999999998,0.4800560112022404,8.4,Other EMEA,1561901
164,79.96,190.0,2.0,5.0,3.0,18.0,demeyere,Skillets,110.04,0.5791578947368421,6.0,Italy,4569745
165,99.95,130.0,3.0,5.0,2.0,12.0,greenpan,Saucepans,30.05,0.2311538461538461,6.0,China,3822509
166,99.95,140.0,25.0,4.56,6.0,60.0,all-clad,Specialty Cookware,40.05,0.2860714285714285,10.0,China,2758399
167,379.95,379.95,3.0,5.0,2.0,15.0,all-clad,Saute Pans,0.0,0.0,7.5,USA,184580
168,59.95,155.0,22.0,4.2727272727272725,24.0,105.0,scanpan,Skillets,95.05,0.6132258064516128,4.375,Other EMEA,686840
169,129.95,190.0,8.0,4.375,5.0,54.0,all-clad,Other,60.05000000000001,0.3160526315789474,10.8,China,2574689
170,99.95,155.0,15.0,4.733333333333333,11.0,84.0,scanpan,Outdoor,55.05,0.35516129032258065,7.636363636363638,Other EMEA,2006179
171,89.95,125.0,16.0,4.9375,1.0,50.0,all-clad,Other,35.05,0.2804,50.0,China,2758472
172,349.95,349.95,2.0,5.0,2.0,12.0,demeyere,Other,0.0,0.0,6.0,Other EMEA,1562032
173,349.95,450.0,1.0,5.0,2.0,14.0,scanpan,Dutch Ovens & Braisers,100.05,0.22233333333333336,7.0,Other EMEA,4140802
174,59.95,75.0,15.0,4.733333333333333,12.0,90.0,zwilling j.a. henckels,Skillets,15.049999999999995,0.20066666666666666,7.5,China,889337
175,39.95,75.0,14.0,4.357142857142857,6.0,46.0,ballarini,Skillets,35.05,0.4673333333333333,7.666666666666668,Italy,3657822
176,239.95,388.0,7.0,4.714285714285714,9.0,49.0,demeyere,Skillets,148.05,0.3815721649484536,5.4444444444444455,Other EMEA,2756005
177,149.95,149.95,2.0,5.0,1.0,3.0,le creuset,Skillets,0.0,0.0,3.0,China,3493160
178,149.96,275.0,5.0,5.0,4.0,26.0,demeyere,Saucepans,125.04,0.454690909090909,6.5,Other EMEA,2756039
179,149.95,215.0,5.0,4.8,13.0,82.0,le creuset,Skillets,65.05000000000001,0.3025581395348837,6.307692307692308,France,1269026
180,129.95,176.0,1.0,5.0,1.0,4.0,greenpan,Outdoor,46.05000000000001,0.2616477272727273,4.0,China,4574067
181,114.95,114.95,6.0,4.166666666666667,10.0,69.0,all-clad,Skillets,0.0,0.0,6.9,USA,819680
182,68.95,68.95,5.0,2.8,16.0,83.0,lodge,Outdoor,0.0,0.0,5.1875,USA,202754
183,364.95,521.0,2.0,5.0,3.0,10.0,staub,Dutch Ovens & Braisers,156.05,0.2995201535508637,3.333333333333333,France,1203249
184,79.95,100.0,3.0,4.666666666666667,4.0,13.0,ballarini,Dutch Ovens & Braisers,20.05,0.2005,3.25,Italy,3657897
185,139.95,199.0,1.0,5.0,7.0,37.0,scanpan,Outdoor,59.05000000000001,0.2967336683417086,5.285714285714286,Other EMEA,1453273
186,69.96,130.0,9.0,4.666666666666667,4.0,57.0,sur la table,Skillets,60.040000000000006,0.4618461538461539,14.25,China,2393650
187,274.95,274.95,1.0,5.0,5.0,7.0,le creuset,Skillets,0.0,0.0,1.4,France,3487311
188,169.95,169.95,3.0,5.0,7.0,26.0,staub,Outdoor,0.0,0.0,3.7142857142857135,France,918417
189,44.95,44.95,7.0,4.285714285714286,6.0,59.0,lodge,Outdoor,0.0,0.0,9.833333333333334,USA,1900828
190,324.95,324.95,1.0,5.0,5.0,33.0,staub,Outdoor,0.0,0.0,6.6,France,1203611
191,259.95,371.0,3.0,5.0,5.0,17.0,staub,Skillets,111.05,0.29932614555256065,3.4,France,2817856
192,129.95,170.0,1.0,5.0,1.0,1.0,greenpan,Saute Pans,40.05000000000001,0.2355882352941177,1.0,China,4711958
193,129.95,186.0,13.0,4.769230769230768,13.0,83.0,scanpan,Saucepans,56.05000000000001,0.3013440860215054,6.384615384615384,Other EMEA,1453406
194,249.95,357.0,78.0,4.564102564102563,48.0,269.0,staub,Outdoor,107.05,0.2998599439775911,5.604166666666668,France,1906742
195,24.96,65.0,17.0,4.941176470588236,15.0,98.0,staub,Dutch Ovens & Braisers,40.04,0.616,6.533333333333332,China,1748706
196,309.95,443.0,1.0,4.0,6.0,13.0,staub,Dutch Ovens & Braisers,133.05,0.3003386004514673,2.1666666666666665,France,2817377
197,299.95,429.0,2.0,5.0,3.0,20.0,staub,Dutch Ovens & Braisers,129.05,0.3008158508158508,6.666666666666668,France,1203330
198,119.95,119.95,2.0,5.0,2.0,6.0,le creuset,Outdoor,0.0,0.0,3.0,China,3493558
199,49.95,49.95,11.0,4.2727272727272725,14.0,102.0,mauviel,Skillets,0.0,0.0,7.2857142857142865,France,1665942
200,11.95,11.95,39.0,4.769230769230768,33.0,124.0,lodge,Skillets,0.0,0.0,3.7575757575757582,USA,383075
201,219.95,219.95,1.0,5.0,2.0,5.0,le creuset,Saucepans,0.0,0.0,2.5,France,3975844
202,209.95,300.0,18.0,5.0,9.0,71.0,staub,Dutch Ovens & Braisers,90.05000000000003,0.3001666666666667,7.888888888888888,France,593350
203,209.95,285.0,4.0,5.0,6.0,61.0,le creuset,Dutch Ovens & Braisers,75.05000000000003,0.26333333333333336,10.166666666666666,France,1268424
204,259.95,371.0,7.0,5.0,14.0,82.0,staub,Skillets,111.05,0.29932614555256065,5.857142857142858,France,1754498
205,204.95,204.95,8.0,4.875,14.0,57.0,all-clad,Specialty Cookware,0.0,0.0,4.071428571428571,USA,819854
206,199.96,350.0,1.0,5.0,5.0,10.0,demeyere,Skillets,150.04,0.4286857142857143,2.0,Other EMEA,666941
207,199.95,199.95,1.0,5.0,7.0,46.0,le creuset,Dutch Ovens & Braisers,0.0,0.0,6.571428571428571,France,910430
208,199.95,286.0,5.0,5.0,4.0,35.0,staub,Skillets,86.05000000000003,0.30087412587412593,8.75,France,1203652
209,199.95,285.0,3.0,5.0,8.0,32.0,scanpan,Dutch Ovens & Braisers,85.05000000000003,0.298421052631579,4.0,Other EMEA,1453356
210,199.95,250.0,15.0,5.0,8.0,61.0,all-clad,Other,50.05000000000001,0.20020000000000004,7.625,China,1753375
211,124.95,157.0,2.0,3.0,4.0,19.0,staub,Outdoor,32.05,0.204140127388535,4.75,France,1203579
212,194.95,280.0,1.0,4.0,3.0,50.0,le creuset,Other,85.05000000000003,0.30375,16.666666666666668,Other APAC,1482025
213,239.95,343.0,3.0,5.0,4.0,28.0,staub,Outdoor,103.05,0.3004373177842566,7.0,France,3657251
214,189.95,272.0,3.0,5.0,4.0,26.0,scanpan,Dutch Ovens & Braisers,82.05000000000003,0.3016544117647059,6.5,Other EMEA,1453307
215,179.96,290.0,3.0,4.0,2.0,8.0,demeyere,Skillets,110.04,0.3794482758620689,4.0,Italy,4569752
216,159.95,159.95,1.0,5.0,5.0,28.0,le creuset,Saucepans,0.0,0.0,5.6,Other EMEA,1655877
217,59.95,75.0,4.0,5.0,5.0,30.0,ballarini,Skillets,15.049999999999995,0.20066666666666666,6.0,Italy,3657871
218,29.95,43.0,5.0,5.0,4.0,68.0,staub,Dutch Ovens & Braisers,13.05,0.3034883720930233,17.0,China,1451731
219,169.96,334.95,4.0,5.0,6.0,24.0,demeyere,Saute Pans,164.98999999999995,0.4925809822361546,4.0,Other EMEA,1561968
220,118.96,220.0,10.0,4.7,7.0,69.0,sur la table,Other,101.04,0.4592727272727273,9.857142857142858,China,2402956
221,18.95,30.0,8.0,4.25,4.0,59.0,le creuset,Dutch Ovens & Braisers,11.05,0.36833333333333335,14.75,China,619692
222,189.95,285.0,5.0,5.0,8.0,53.0,all-clad,Saute Pans,95.05,0.3335087719298246,6.625,USA,819649
223,199.95,286.0,8.0,4.875,4.0,64.0,staub,Dutch Ovens & Braisers,86.05000000000003,0.30087412587412593,16.0,France,2526713
224,159.95,229.0,2.0,5.0,2.0,8.0,scanpan,Dutch Ovens & Braisers,69.05000000000001,0.30152838427947604,4.0,Other EMEA,1453331
225,159.95,229.0,1.0,5.0,3.0,16.0,staub,Dutch Ovens & Braisers,69.05000000000001,0.30152838427947604,5.333333333333333,France,2537256
226,58.95,58.95,11.0,4.909090909090909,11.0,92.0,lodge,Dutch Ovens & Braisers,0.0,0.0,8.363636363636363,USA,547281
227,22.95,22.95,1.0,5.0,5.0,15.0,le creuset,Dutch Ovens & Braisers,0.0,0.0,3.0,China,3486362
228,76.95,76.95,2.0,5.0,3.0,36.0,lodge,Skillets,0.0,0.0,12.0,USA,1900794
229,149.95,149.95,12.0,4.416666666666667,7.0,66.0,all-clad,Skillets,0.0,0.0,9.428571428571429,USA,213611
230,149.95,149.95,15.0,4.666666666666667,13.0,86.0,all-clad,Saucepans,0.0,0.0,6.615384615384616,USA,819755
231,64.95,64.95,2.0,5.0,5.0,16.0,mauviel,Saucepans,0.0,0.0,3.2,France,1665884
232,24.99,39.95,1.0,5.0,1.0,11.0,sur la table,Skillets,14.960000000000004,0.3744680851063831,11.0,China,4487989
233,179.95,257.0,9.0,4.888888888888889,8.0,62.0,staub,Dutch Ovens & Braisers,77.05000000000003,0.2998054474708172,7.75,France,1202050
234,139.95,139.95,14.0,4.642857142857143,10.0,76.0,all-clad,Skillets,0.0,0.0,7.6,USA,1526201
235,139.95,139.95,1.0,5.0,2.0,5.0,le creuset,Other,0.0,0.0,2.5,France,3486750
236,69.95,100.0,23.0,4.913043478260869,5.0,64.0,all-clad,Saucepans,30.05,0.3005,12.8,USA,819748
237,34.96,50.0,6.0,4.833333333333333,1.0,20.0,ballarini,Skillets,15.04,0.3008,20.0,Italy,3657921
238,129.95,129.95,1.0,5.0,3.0,4.0,emile henry,Other,0.0,0.0,1.3333333333333333,France,3618477
239,129.95,186.0,1.0,5.0,2.0,12.0,scanpan,Saucepans,56.05000000000001,0.3013440860215054,6.0,Other EMEA,3497492
240,125.0,125.0,5.0,5.0,9.0,72.0,swissmar,Outdoor,0.0,0.0,8.0,China,184022
241,99.95,145.0,3.0,4.666666666666667,2.0,6.0,scanpan,Skillets,45.05,0.31068965517241376,3.0,Other EMEA,3497591
242,119.95,119.95,2.0,5.0,4.0,10.0,le creuset,Skillets,0.0,0.0,2.5,Other EMEA,2292456
243,119.95,172.0,2.0,3.0,1.0,3.0,scanpan,Skillets,52.05,0.3026162790697674,3.0,Other EMEA,3497583
244,109.95,109.95,4.0,4.0,2.0,15.0,le creuset,Other,0.0,0.0,7.5,Other APAC,2092500
245,109.95,158.0,1.0,5.0,5.0,14.0,scanpan,Outdoor,48.05,0.3041139240506329,2.8,Other EMEA,1453265
246,129.95,185.0,1.0,5.0,1.0,3.0,le creuset,Skillets,55.05000000000001,0.29756756756756764,3.0,Other EMEA,319218
247,129.95,195.0,2.0,5.0,2.0,4.0,lagostina,Saucepans,65.05000000000001,0.33358974358974364,2.0,China,3072196
248,32.95,50.0,4.0,4.0,25.0,93.0,scanpan,Saucepans,17.049999999999994,0.341,3.72,Other EMEA,631911
249,16.95,30.0,6.0,4.833333333333333,2.0,37.0,le creuset,Dutch Ovens & Braisers,13.05,0.435,18.5,France,1904911
250,109.95,157.0,1.0,5.0,1.0,6.0,staub,Dutch Ovens & Braisers,47.05,0.2996815286624204,6.0,France,2816916
251,109.95,109.95,1.0,5.0,3.0,11.0,demeyere,Other,0.0,0.0,3.6666666666666665,Other EMEA,1562073
252,84.95,120.0,8.0,3.75,3.0,54.0,le creuset,Other,35.05,0.2920833333333333,18.0,Other APAC,1482041
253,35.99,70.0,3.0,4.0,2.0,31.0,greenpan,Skillets,34.01,0.4858571428571428,15.5,China,4482378
254,75.99,125.0,2.0,3.0,3.0,21.0,greenpan,Skillets,49.01000000000001,0.39208,7.0,China,4482394
255,16.95,16.95,6.0,5.0,7.0,57.0,lodge,Other,0.0,0.0,8.142857142857142,China,1901081
256,64.95,64.95,1.0,5.0,3.0,13.0,nordic ware,Outdoor,0.0,0.0,4.333333333333333,USA,2297588
257,79.95,120.0,1.0,5.0,4.0,14.0,viking,Skillets,40.05,0.33375,3.5,China,3980034
258,59.95,59.95,1.0,5.0,3.0,10.0,emile henry,Outdoor,0.0,0.0,3.333333333333333,France,2081347
259,59.95,59.95,1.0,5.0,14.0,35.0,all-clad,Other,0.0,0.0,2.5,USA,196692
260,28.95,28.95,4.0,5.0,4.0,59.0,lodge,Outdoor,0.0,0.0,14.75,USA,1900810
261,11.95,11.95,2.0,5.0,3.0,6.0,staub,Dutch Ovens & Braisers,0.0,0.0,2.0,France,3843430
262,35.95,35.95,7.0,4.857142857142857,13.0,84.0,lodge,Outdoor,0.0,0.0,6.461538461538463,USA,185079
263,179.96,239.95,17.0,4.647058823529412,21.0,100.0,all-clad,Dutch Ovens & Braisers,59.98999999999998,0.2500104188372577,4.761904761904762,USA,2462562
264,29.95,40.0,1.0,5.0,1.0,9.0,le creuset,Dutch Ovens & Braisers,10.05,0.25125000000000003,9.0,China,2092666
265,149.95,200.0,3.0,3.0,7.0,22.0,scanpan,Outdoor,50.05000000000001,0.2502500000000001,3.1428571428571432,Other EMEA,889063
266,999.95,1710.0,1.0,5.0,2.0,2.0,demeyere,Cookware Sets,710.05,0.41523391812865496,1.0,Other EMEA,4047247
267,69.95,88.0,1.0,5.0,1.0,3.0,demeyere,Skillets,18.05,0.20511363636363636,3.0,Other APAC,4570115
268,399.95,571.0,1.0,5.0,3.0,5.0,staub,Outdoor,171.05,0.2995621716287216,1.6666666666666667,France,2817823
269,89.95,89.95,1.0,5.0,1.0,2.0,kitchenaid,Skillets,0.0,0.0,2.0,China,2367175
270,169.95,235.0,1.0,5.0,1.0,2.0,scanpan,Saute Pans,65.05000000000001,0.2768085106382979,2.0,Other EMEA,5119458
271,229.95,300.0,4.0,3.25,6.0,24.0,le creuset,Outdoor,70.05000000000001,0.23350000000000004,4.0,France,620112
272,164.95,164.95,1.0,5.0,1.0,4.0,mauviel,Saute Pans,0.0,0.0,4.0,France,1282805
273,299.95,429.0,1.0,5.0,1.0,5.0,staub,Dutch Ovens & Braisers,129.05,0.3008158508158508,5.0,France,1203322
274,129.95,179.0,1.0,5.0,1.0,2.0,staub,Dutch Ovens & Braisers,49.05000000000001,0.27402234636871514,2.0,France,2816957
275,274.95,274.95,4.0,5.0,7.0,58.0,all-clad,Other,0.0,0.0,8.285714285714286,USA,819946
276,449.95,710.0,1.0,5.0,1.0,15.0,all-clad,Cookware Sets,260.05,0.3662676056338029,15.0,USA,3064524
277,199.95,199.95,2.0,4.5,3.0,6.0,mauviel,Saucepans,0.0,0.0,2.0,France,1142462
278,169.96,274.95,1.0,5.0,2.0,2.0,viking,Skillets,104.98999999999998,0.3818512456810329,1.0,USA,3896396
279,314.95,314.95,1.0,5.0,2.0,11.0,demeyere,Saucepans,0.0,0.0,5.5,Other EMEA,666990
280,299.95,299.95,1.0,5.0,5.0,14.0,all-clad,Other,0.0,0.0,2.8,USA,189224
281,424.95,424.95,3.0,5.0,7.0,12.0,all-clad,Other,0.0,0.0,1.7142857142857142,USA,992891
282,299.95,429.0,6.0,5.0,5.0,48.0,staub,Dutch Ovens & Braisers,129.05,0.3008158508158508,9.6,France,679019
283,149.95,269.0,2.0,4.5,3.0,3.0,wolf gourmet,Skillets,119.05,0.4425650557620818,1.0,USA,2040228
284,274.95,274.95,1.0,4.0,3.0,4.0,mauviel,Saucepans,0.0,0.0,1.3333333333333333,France,1750413
285,749.95,1205.0,1.0,5.0,4.0,6.0,demeyere,Cookware Sets,455.05,0.3776348547717842,1.5,Other EMEA,2816775
286,299.95,429.0,2.0,5.0,8.0,25.0,staub,Dutch Ovens & Braisers,129.05,0.3008158508158508,3.125,France,1203314
287,249.95,249.95,2.0,5.0,2.0,10.0,le creuset,Saucepans,0.0,0.0,5.0,Other EMEA,1655901
288,829.95,829.95,1.0,3.0,1.0,1.0,mauviel,Other,0.0,0.0,1.0,France,1286848
289,349.95,525.0,7.0,4.571428571428571,6.0,68.0,all-clad,Cookware Sets,175.05,0.33342857142857146,11.333333333333336,USA,828046
290,294.95,294.95,4.0,5.0,4.0,18.0,all-clad,Saute Pans,0.0,0.0,4.5,USA,992883
291,249.95,249.95,1.0,5.0,3.0,4.0,le creuset,Dutch Ovens & Braisers,0.0,0.0,1.3333333333333333,France,3486412
292,99.95,125.0,1.0,2.0,4.0,21.0,zwilling j.a. henckels,Saute Pans,25.05,0.2004,5.25,China,1396100
293,129.95,165.0,1.0,5.0,1.0,4.0,zwilling j.a. henckels,Saute Pans,35.05000000000001,0.2124242424242425,4.0,China,2228021
294,79.95,120.0,1.0,5.0,1.0,5.0,lagostina,Skillets,40.05,0.33375,5.0,China,3072170
295,174.95,174.95,2.0,5.0,2.0,7.0,le creuset,Skillets,0.0,0.0,3.5,China,3493301
296,299.95,429.0,1.0,5.0,3.0,11.0,staub,Dutch Ovens & Braisers,129.05,0.3008158508158508,3.6666666666666665,France,501221
297,104.95,104.95,1.0,5.0,1.0,1.0,mauviel,Saucepans,0.0,0.0,1.0,France,1288539
298,64.95,93.0,2.0,5.0,1.0,12.0,staub,Skillets,28.05,0.3016129032258064,12.0,France,1272491
299,129.95,186.0,1.0,5.0,2.0,5.0,scanpan,Saucepans,56.05000000000001,0.3013440860215054,2.5,Other EMEA,1453430
300,169.96,370.0,51.0,4.4901960784313735,25.0,135.0,le creuset,Dutch Ovens & Braisers,200.04,0.5406486486486486,5.4,France,2694164
301,79.95,115.0,57.0,4.578947368421051,10.0,90.0,all-clad,Skillets,35.05,0.30478260869565216,9.0,China,2758407
302,299.96,849.0,6.0,4.5,6.0,31.0,scanpan,Cookware Sets,549.04,0.6466902237926972,5.166666666666667,Other EMEA,987263
303,550.0,550.0,3.0,5.0,2.0,15.0,mauviel,Dutch Ovens & Braisers,0.0,0.0,7.5,France,3555463
304,59.96,104.95,8.0,4.5,10.0,65.0,all-clad,Saucepans,44.99,0.4286803239637923,6.5,China,828020
305,300.0,300.0,2.0,4.0,2.0,5.0,mauviel,Saucepans,0.0,0.0,2.5,France,3555539
306,55.96,200.0,20.0,4.95,10.0,76.0,sur la table,Skillets,144.04,0.7202,7.6,China,2402949
307,99.95,180.0,2.0,5.0,4.0,32.0,all-clad,Outdoor,80.05,0.4447222222222222,8.0,China,2758423
308,49.95,115.0,26.0,4.769230769230768,5.0,63.0,all-clad,Saucepans,65.05,0.5656521739130435,12.6,China,2758357
309,79.96,114.95,3.0,4.666666666666667,6.0,56.0,all-clad,Saucepans,34.99000000000001,0.3043932144410614,9.333333333333334,USA,642686
310,285.0,285.0,1.0,5.0,3.0,7.0,mauviel,Skillets,0.0,0.0,2.333333333333333,France,3555620
311,99.95,200.0,2.0,5.0,1.0,25.0,lagostina,Skillets,100.05,0.50025,25.0,China,3072246
312,179.95,179.95,7.0,4.857142857142857,9.0,93.0,all-clad,Saucepans,0.0,0.0,10.333333333333334,USA,188224
313,99.96,119.95,3.0,5.0,2.0,14.0,mauviel,Saucepans,19.990000000000013,0.16665277198832856,7.0,France,3555455
314,149.96,189.95,5.0,4.4,7.0,44.0,all-clad,Saucepans,39.989999999999974,0.2105290866017372,6.2857142857142865,USA,188223
315,26.95,26.95,1.0,5.0,2.0,19.0,lodge,Skillets,0.0,0.0,9.5,USA,3618329
